,time,pole_lat,pole_lon,pole_angle
0,2212.0,18.4837709234,-17.3759702999,245.465597993
1,2110.0,59.8236698649,110.386893141,-301.084259315
2,2018.0,42.7998632575,105.366363346,-295.032832975
3,1888.0,37.0086,150.9416,-285.5093
4,1868.0,17.5826,174.016,-265.2734
5,1760.0,9.85166179476,-172.337688083,-288.978493723
6,0.0,90.0,0.0,0.0
