,time,pole_lat,pole_lon,pole_angle
0,2212.0,90.0,0.0,0.0
1,2110.0,90.0,0.0,0.0
2,2018.0,90.0,0.0,0.0
3,1888.0,90.0,0.0,0.0
4,1868.0,90.0,0.0,0.0
5,1760.0,9.84985991819,-172.337737086,-288.978513479
6,0.0,90.0,0.0,0.0
