,time,pole_lat,pole_lon,pole_angle
0,2212.0,90.0,0.0,0.0
1,2110.0,90.0,0.0,0.0
2,2018.0,90.0,0.0,0.0
3,1888.0,6.21625455991,9.99783162547,263.874267706
4,1868.0,8.61645889294,-176.846963755,-252.7840476
5,1760.0,9.85166179476,-172.337688083,-288.978493723
6,0.0,90.0,0.0,0.0
